//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
3380	3380	4000	3091	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Frost Barrier (1 UN)
3390	3390	4000	3092	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Guardian Shield (1 UN)
3400	3400	4000	3093	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cross Shield (1 UN)
3410	3410	2000	4609	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dragon Pants (1 UN)
3420	3420	2000	4610	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pad Pants (1 UN)
3430	3430	2000	4611	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Legendary Pants (1 UN)
3440	3440	2000	4612	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bone Pants (1 UN)
3450	3450	2000	4613	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Leather Pants (1 UN)
3460	3460	2000	4614	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Scale Pants (1 UN)
3470	3470	2000	4615	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sphinx Pants (1 UN)
3480	3480	2000	4616	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brass Pants (1 UN)
3490	3490	2000	4617	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Plate Pants (1 UN)
3500	3500	2000	4618	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Vine Pants (1 UN)
3510	3510	2000	4619	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Silk Pants (1 UN)
3520	3520	2000	4620	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Pants (1 UN)
3530	3530	2000	4621	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Spirit Pants (1 UN)
3540	3540	2000	4622	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Guardian Pants (1 UN)
3550	3550	2000	4623	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Storm Crow Pants (1 UN)
3560	3560	2000	4624	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Black Dragon Pants (1 UN)
3570	3570	2000	4625	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Phoenix Pants (1 UN)
3580	3580	2000	4626	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Grand Soul Pants (1 UN)
3590	3590	2000	4627	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Pants (1 UN)
3600	3600	2000	4628	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Thunder Hawk Pants (1 UN)
3610	3610	2000	4629	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Great Dragon Pants (1 UN)
3620	3620	2000	4630	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Soul Pants (1 UN)
3630	3630	2000	4631	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hurricane Pants (1 UN)
3640	3640	2000	4632	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Spirit Pants (1 UN)
3650	3650	2000	4633	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Plate Pants (1 UN)
3660	3660	2000	4634	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Adamantine Pants (1 UN)
3670	3670	2000	4635	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Steel Pants (1 UN)
3680	3680	2000	4636	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Master Pants (1 UN)
3690	3690	3000	4637	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dragon Knight Pants (1 UN)
3700	3700	3000	4638	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Venom Mist Pants (1 UN)
3710	3710	3000	4639	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sylphid Ray Pants (1 UN)
3720	3720	3000	4640	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Volcano Pants (1 UN)
3730	3730	3000	4641	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sunlight Pants (1 UN)
3740	3740	3000	4642	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ashcrow Pants (1 UN)
3750	3750	3000	4643	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Eclipse Pants (1 UN)
3760	3760	3000	4644	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Iris Pants (1 UN)
3770	3770	3000	4645	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Valiant Pants (1 UN)
3780	3780	3000	4646	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Glorious Pants (1 UN)
3790	3790	3000	4647	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Violent Wind Pants (1 UN)
3800	3800	3000	4648	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Wing Pants (1 UN)
3810	3810	3000	4649	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ancient Pants (1 UN)
3820	3820	3000	4650	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Demonic Pants (1 UN)
3830	3830	3000	4651	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Storm Blitz Pants (1 UN)
3840	3840	4000	4653	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan  Pants (1 UN)
3850	3850	4000	4654	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Pants (1 UN)
3860	3860	4000	4655	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Phantom  Pants (1 UN)
3870	3870	4000	4656	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Destroy Pants (1 UN)
3880	3880	4000	4657	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Seraphim Pants (1 UN)
3890	3890	4000	4658	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Pants (1 UN)
3900	3900	4000	4659	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Royal Pants (1 UN)
3910	3910	4000	4660	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Pants (1 UN)
3920	3920	4000	4667	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sacred Pants (1 UN)
3930	3930	4000	4668	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Storm Hard Pants (1 UN)
3940	3940	4000	4669	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Piercing Pants (1 UN)
3950	3950	4000	4681	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Phoenix Soul Pants (1 UN)
3960	3960	2000	5120	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bronze Gloves (1 UN)
3970	3970	2000	5121	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dragon Gloves (1 UN)
3980	3980	2000	5122	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pad Gloves (1 UN)
3990	3990	2000	5123	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Legendary Gloves (1 UN)
4000	4000	2000	5124	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bone Gloves (1 UN)
4010	4010	2000	5125	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Leather Gloves (1 UN)
4020	4020	2000	5126	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Scale Gloves (1 UN)
4030	4030	2000	5127	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sphinx Gloves (1 UN)
4040	4040	2000	5128	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brass Gloves (1 UN)
4050	4050	2000	5129	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Plate Gloves (1 UN)
4060	4060	2000	5130	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Vine Gloves (1 UN)
4070	4070	2000	5131	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Silk Gloves (1 UN)
4080	4080	2000	5132	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Gloves (1 UN)
4090	4090	2000	5133	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Spirit Gloves (1 UN)
4100	4100	2000	5134	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Guardian Gloves (1 UN)
4110	4110	2000	5135	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Storm Crow Gloves (1 UN)
4120	4120	2000	5136	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Black Dragon Gloves (1 UN)
4130	4130	2000	5137	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Phoenix Gloves (1 UN)
4140	4140	2000	5138	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Grand Soul Gloves (1 UN)
4150	4150	2000	5139	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Gloves (1 UN)
4160	4160	2000	5140	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Thunder Hawk Gloves (1 UN)
4170	4170	2000	5141	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Great Dragon Gloves (1 UN)
4180	4180	2000	5142	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Soul Gloves (1 UN)
4190	4190	2000	5143	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hurricane Gloves (1 UN)
4200	4200	2000	5144	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Spirit Gloves (1 UN)
4210	4210	2000	5145	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Plate Gloves (1 UN)
4220	4220	2000	5146	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Adamantine Gloves (1 UN)
4230	4230	2000	5147	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Steel Gloves (1 UN)
4240	4240	2000	5148	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Master Gloves (1 UN)
4250	4250	3000	5149	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dragon Knight Gloves (1 UN)
4260	4260	3000	5150	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Venom Mist Gloves (1 UN)
4270	4270	3000	5151	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sylphid Ray Gloves (1 UN)
4280	4280	3000	5152	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Volcano Gloves (1 UN)
4290	4290	3000	5153	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sunlight Gloves (1 UN)
4300	4300	3000	5154	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ashcrow Gloves (1 UN)
4310	4310	3000	5155	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Eclipse Gloves (1 UN)
4320	4320	3000	5156	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Iris Gloves (1 UN)
4330	4330	3000	5157	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Valiant Gloves (1 UN)
4340	4340	3000	5158	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Glorious Gloves (1 UN)
4350	4350	3000	5159	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Violent Wind Gloves (1 UN)
4360	4360	3000	5160	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Wing Gloves (1 UN)
4370	4370	3000	5161	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ancient Gloves (1 UN)
4380	4380	3000	5162	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Demonic Gloves (1 UN)
4390	4390	3000	5163	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Storm Blitz Gloves (1 UN)
4400	4400	4000	5165	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Titan  Gloves (1 UN)
4410	4410	4000	5166	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Brave Gloves (1 UN)
4420	4420	4000	5167	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Phantom  Gloves (1 UN)
4430	4430	4000	5168	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Destroy Gloves (1 UN)
4440	4440	4000	5169	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Seraphim Gloves (1 UN)
4450	4450	4000	5170	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Gloves (1 UN)
4460	4460	4000	5171	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Royal Gloves (1 UN)
4470	4470	4000	5172	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hades Gloves (1 UN)
4480	4480	2000	5632	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bronze Boots (1 UN)
4490	4490	2000	5633	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Boots (1 UN)
4500	4500	2000	5634	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Pad Boots (1 UN)
4510	4510	2000	5635	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Legendary Boots (1 UN)
4520	4520	2000	5636	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Bone Boots (1 UN)
4530	4530	2000	5637	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Leather Boots (1 UN)
4540	4540	2000	5638	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Scale Boots (1 UN)
4550	4550	2000	5639	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sphinx Boots (1 UN)
4560	4560	2000	5640	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brass Boots (1 UN)
4570	4570	2000	5641	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Plate Boots (1 UN)
4580	4580	2000	5642	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Vine Boots (1 UN)
4590	4590	2000	5643	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Silk Boots (1 UN)
4600	4600	2000	5644	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Wind Boots (1 UN)
4610	4610	2000	5645	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Spirit Boots (1 UN)
4620	4620	2000	5646	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Guardian Boots (1 UN)
4630	4630	2000	5647	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Storm Crow Boots (1 UN)
4640	4640	2000	5648	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Black Dragon Boots (1 UN)
4650	4650	2000	5649	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Phoenix Boots (1 UN)
4660	4660	2000	5650	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Grand Soul Boots (1 UN)
4670	4670	2000	5651	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Boots (1 UN)
4680	4680	2000	5652	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Thunder Hawk Boots (1 UN)
4690	4690	2000	5653	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Great Dragon Boots (1 UN)
4700	4700	2000	5654	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Soul Boots (1 UN)
4710	4710	2000	5655	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Hurricane Boots (1 UN)
4720	4720	2000	5656	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Spirit Boots (1 UN)
4730	4730	2000	5657	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Light Plate Boots (1 UN)
4740	4740	2000	5658	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Adamantine Boots (1 UN)
4750	4750	2000	5659	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Steel Boots (1 UN)
4760	4760	2000	5660	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dark Master Boots (1 UN)
4770	4770	3000	5661	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Dragon Knight Boots (1 UN)
4780	4780	3000	5662	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Venom Mist Boots (1 UN)
4790	4790	3000	5663	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sylphid Ray Boots (1 UN)
4800	4800	3000	5664	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Volcano Boots (1 UN)
4810	4810	3000	5665	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sunlight Boots (1 UN)
4820	4820	3000	5666	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ashcrow Boots (1 UN)
4830	4830	3000	5667	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Eclipse Boots (1 UN)
4840	4840	3000	5668	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Iris Boots (1 UN)
4850	4850	3000	5669	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Valiant Boots (1 UN)
4860	4860	3000	5670	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Glorious Boots (1 UN)
4870	4870	3000	5671	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Violent Wind Boots (1 UN)
4880	4880	3000	5672	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Red Wing Boots (1 UN)
4890	4890	3000	5673	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Ancient Boots (1 UN)
4900	4900	3000	5674	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Demonic Boots (1 UN)
4910	4910	3000	5675	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Storm Blitz Boots (1 UN)
4920	4920	4000	5677	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Titan Boots (1 UN)
4930	4930	4000	5678	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Brave Boots (1 UN)
4940	4940	4000	5679	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Phantom Boots (1 UN)
4950	4950	4000	5680	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Destroy Boots (1 UN)
4960	4960	4000	5681	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Seraphim Boots (1 UN)
4970	4970	4000	5682	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Divine Boots (1 UN)
4980	4980	4000	5683	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Royal Boots (1 UN)
4990	4990	4000	5684	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Hades Boots (1 UN)
5000	5000	4000	5691	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Sacred Boots (1 UN)
5010	5010	4000	5692	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Storm Hard Boots (1 UN)
5020	5020	4000	5693	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Piercing Boots (1 UN)
5030	5030	4000	5705	15	1	1	7	63	0	0	0	255	255	255	255	255	255	0	// Phoenix Soul Boots (1 UN)
5040	5040	3000	6147	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Spirits (1 UN)
5050	5050	3000	6148	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Soul (1 UN)
5060	5060	3000	6149	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Dragon (1 UN)
5070	5070	3000	6150	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wings of Darkness (1 UN)
5080	5080	3000	6186	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wind of Despair (1 UN)
5090	5090	3000	6193	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Cloak of Warrior (1 UN)
5100	5100	3000	6686	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Cape of Lord (1 UN)
5110	5110	5000	6180	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Storm (1 UN)
5120	5120	5000	6181	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Eternal (1 UN)
5130	5130	5000	6182	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Illusion (1 UN)
5140	5140	5000	6183	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Ruin (1 UN)
5150	5150	5000	6184	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Cape of Emperor (1 UN)
5160	5160	5000	6187	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Wing of Dimension (1 UN)
5170	5170	5000	6194	15	1	1	7	31	0	0	0	255	255	255	255	255	255	0	// Lord of the Cape (1 UN)
5180	5180	3000	6147	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wings of Spirits (1 UN)
5190	5190	3000	6148	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wings of Soul (1 UN)
5200	5200	3000	6149	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wings of Dragon (1 UN)
5210	5210	3000	6150	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wings of Darkness (1 UN)
5220	5220	3000	6186	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wind of Despair (1 UN)
5230	5230	3000	6193	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Cloak of Warrior (1 UN)
5240	5240	3000	6686	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Cape of Lord (1 UN)
5250	5250	4500	6180	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wing of Storm (1 UN)
5260	5260	4500	6181	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wing of Eternal (1 UN)
5270	5270	4500	6182	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wing of Illusion (1 UN)
5280	5280	4500	6183	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wing of Ruin (1 UN)
5290	5290	4500	6187	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Wing of Dimension (1 UN)
5300	5300	4500	6184	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Cape of Emperor (1 UN)
5310	5310	4500	6194	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Lord of the Cape (1 UN)
5320	5320	6000	6294	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Dragon (Demonic) (1 UN)
5330	5330	6000	6295	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Soul (Demonic) (1 UN)
5340	5340	6000	6296	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Darkness (Demonic) (1 UN)
5350	5350	6000	6297	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Spirits (Demonic) (1 UN)
5360	5360	6000	6299	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Despair (Demonic) (1 UN)
5370	5370	6000	6298	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cape Of Lord (Demonic) (1 UN)
5380	5380	6000	6300	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cloak Of Warrior (Demonic) (1 UN)
5390	5390	7000	6324	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Chaos (1 UN)
5400	5400	7000	6325	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Magic (1 UN)
5410	5410	7000	6326	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Life (1 UN)
5420	5420	7000	6327	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cloak of Death (1 UN)
5430	5430	7000	6328	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Conqueror Blue (1 UN)
5440	5440	7000	6329	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Angel and Devil (1 UN)
5450	5450	7000	6330	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Heavenly Wings (1 UN)
5460	5460	7000	6331	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Avatar Wings (1 UN)
5470	5470	7000	6332	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Orb Wings (1 UN)
5480	5480	7000	6333	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fall Wings (1 UN)
5490	5490	7000	6334	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Control Cloak (1 UN)
5500	5500	7000	6335	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// The Wings (1 UN)
5510	5510	7000	6336	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Referre Cloak (1 UN)
5520	5520	7000	6337	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cloak of Limit (1 UN)
5530	5530	7000	6338	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cloak of Transcendence (1 UN)
5540	5540	7000	6339	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Conqueror (1 UN)
5550	5550	7000	6340	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Disillusionment (1 UN)
5560	5560	7000	6341	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Fate (1 UN)
5570	5570	10000	6342	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Conqueror Pro (1 UN)
5580	5580	10000	6343	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Capa de luz (1 UN)
5590	5590	10000	6344	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Capa LemonPie (1 UN)
5600	5600	10000	6345	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Capa Mitologica (1 UN)
5610	5610	10000	6346	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Capa del Angel Blanco (1 UN)
5620	5620	10000	6347	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Capa del Se?or Oscuro (1 UN)
5630	5630	10000	6348	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lava Wings Pro (1 UN)
5640	5640	10000	6349	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// IceBlue Wings Pro (1 UN)
5650	5650	10000	6350	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// RoxiWings Pro (1 UN)
5660	5660	10000	6351	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Extremis Wings Pro (1 UN)
5670	5670	10000	6352	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Origin Wings V1 (1 UN)
5680	5680	10000	6353	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Origin Wings V2 (1 UN)
5690	5690	10000	6354	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Of Wings (1 UN)
5700	5700	10000	6355	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Titanium (1 UN)
5710	5710	10000	6356	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Divine Max (1 UN)
5720	5720	10000	6357	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wing Angel King (1 UN)
5730	5730	10000	6358	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Avatar Purple Wings (1 UN)
5740	5740	10000	6359	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Shigun Wings Pro (1 UN)
