//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
35	260	260	1	508	2000	0	2600	0	0	0	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	// Red Sprit Armor
35	261	261	1	508	2000	0	2610	0	0	0	0	0	0	0	0	0	2610	0	0	0	0	0	0	0	0	0	// Light Plate Armor
35	290	290	1	508	2000	0	2900	0	0	0	0	0	0	0	0	0	2900	0	0	0	0	0	0	0	0	0	// Adamantine Armor
35	291	291	1	508	2000	0	2910	0	0	0	0	0	0	0	0	0	2910	0	0	0	0	0	0	0	0	0	// Dark Steel Armor
35	292	292	1	508	2000	0	2920	0	0	0	0	0	0	0	0	0	2920	0	0	0	0	0	0	0	0	0	// Dark Master Armor
35	293	293	1	508	3000	0	2930	0	0	0	0	0	0	0	0	0	2930	0	0	0	0	0	0	0	0	0	// Dragon Knight Armor
35	294	294	1	508	3000	0	2940	0	0	0	0	0	0	0	0	0	2940	0	0	0	0	0	0	0	0	0	// Venom Mist Armor
35	295	295	1	508	3000	0	2950	0	0	0	0	0	0	0	0	0	2950	0	0	0	0	0	0	0	0	0	// Sylphid Ray Armor
35	296	296	1	508	3000	0	2960	0	0	0	0	0	0	0	0	0	2960	0	0	0	0	0	0	0	0	0	// Volcano Armor
35	297	297	1	508	3000	0	2970	0	0	0	0	0	0	0	0	0	2970	0	0	0	0	0	0	0	0	0	// Sunlight Armor
35	298	298	1	508	3000	0	2980	0	0	0	0	0	0	0	0	0	2980	0	0	0	0	0	0	0	0	0	// Ashcrow Armor
35	299	299	1	508	3000	0	2990	0	0	0	0	0	0	0	0	0	2990	0	0	0	0	0	0	0	0	0	// Eclipse Armor
35	300	300	1	508	3000	0	3000	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	// Iris Armor
35	301	301	1	508	3000	0	3010	0	0	0	0	0	0	0	0	0	3010	0	0	0	0	0	0	0	0	0	// Valiant Armor
35	302	302	1	508	3000	0	3020	0	0	0	0	0	0	0	0	0	3020	0	0	0	0	0	0	0	0	0	// Glorious Armor
35	303	303	1	508	3000	0	3030	0	0	0	0	0	0	0	0	0	3030	0	0	0	0	0	0	0	0	0	// Violent Wind Armor
35	304	304	1	508	3000	0	3040	0	0	0	0	0	0	0	0	0	3040	0	0	0	0	0	0	0	0	0	// Red Wing Armor
35	305	305	1	508	3000	0	3050	0	0	0	0	0	0	0	0	0	3050	0	0	0	0	0	0	0	0	0	// Ancient Armor
35	306	306	1	508	3000	0	3060	0	0	0	0	0	0	0	0	0	3060	0	0	0	0	0	0	0	0	0	// Demonic Armor
35	307	307	1	508	3000	0	3070	0	0	0	0	0	0	0	0	0	3070	0	0	0	0	0	0	0	0	0	// Storm Blitz Armor
35	308	308	1	508	4000	0	3080	0	0	0	0	0	0	0	0	0	3080	0	0	0	0	0	0	0	0	0	// Titan Armor
35	309	309	1	508	4000	0	3090	0	0	0	0	0	0	0	0	0	3090	0	0	0	0	0	0	0	0	0	// Brave Armor
35	310	310	1	508	4000	0	3100	0	0	0	0	0	0	0	0	0	3100	0	0	0	0	0	0	0	0	0	// Phantom Armor
35	311	311	1	508	4000	0	3110	0	0	0	0	0	0	0	0	0	3110	0	0	0	0	0	0	0	0	0	// Destroy Armor
35	312	312	1	508	4000	0	3120	0	0	0	0	0	0	0	0	0	3120	0	0	0	0	0	0	0	0	0	// Seraphim Armor
35	313	313	1	508	4000	0	3130	0	0	0	0	0	0	0	0	0	3130	0	0	0	0	0	0	0	0	0	// Divine Armor
35	314	314	1	508	4000	0	3140	0	0	0	0	0	0	0	0	0	3140	0	0	0	0	0	0	0	0	0	// Royal Armor
35	315	315	1	508	4000	0	3150	0	0	0	0	0	0	0	0	0	3150	0	0	0	0	0	0	0	0	0	// Hades Armor
35	316	316	1	508	4000	0	3160	0	0	0	0	0	0	0	0	0	3160	0	0	0	0	0	0	0	0	0	// Sacred Armor
35	317	317	1	508	4000	0	3170	0	0	0	0	0	0	0	0	0	3170	0	0	0	0	0	0	0	0	0	// Storm Hard Armor
35	318	318	1	508	4000	0	3180	0	0	0	0	0	0	0	0	0	3180	0	0	0	0	0	0	0	0	0	// Piercing Armor
35	319	319	1	508	4000	0	3190	0	0	0	0	0	0	0	0	0	3190	0	0	0	0	0	0	0	0	0	// Phoenix Soul Armor
36	320	320	1	508	2000	0	3200	0	0	0	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	// Bronze Pants
36	341	341	1	508	2000	0	3410	0	0	0	0	0	0	0	0	0	3410	0	0	0	0	0	0	0	0	0	// Dragon Pants
36	342	342	1	508	2000	0	3420	0	0	0	0	0	0	0	0	0	3420	0	0	0	0	0	0	0	0	0	// Pad Pants
36	343	343	1	508	2000	0	3430	0	0	0	0	0	0	0	0	0	3430	0	0	0	0	0	0	0	0	0	// Legendary Pants
36	344	344	1	508	2000	0	3440	0	0	0	0	0	0	0	0	0	3440	0	0	0	0	0	0	0	0	0	// Bone Pants
36	345	345	1	508	2000	0	3450	0	0	0	0	0	0	0	0	0	3450	0	0	0	0	0	0	0	0	0	// Leather Pants
36	346	346	1	508	2000	0	3460	0	0	0	0	0	0	0	0	0	3460	0	0	0	0	0	0	0	0	0	// Scale Pants
36	347	347	1	508	2000	0	3470	0	0	0	0	0	0	0	0	0	3470	0	0	0	0	0	0	0	0	0	// Sphinx Pants
36	348	348	1	508	2000	0	3480	0	0	0	0	0	0	0	0	0	3480	0	0	0	0	0	0	0	0	0	// Brass Pants
36	349	349	1	508	2000	0	3490	0	0	0	0	0	0	0	0	0	3490	0	0	0	0	0	0	0	0	0	// Plate Pants
36	350	350	1	508	2000	0	3500	0	0	0	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	// Vine Pants
36	351	351	1	508	2000	0	3510	0	0	0	0	0	0	0	0	0	3510	0	0	0	0	0	0	0	0	0	// Silk Pants
36	352	352	1	508	2000	0	3520	0	0	0	0	0	0	0	0	0	3520	0	0	0	0	0	0	0	0	0	// Wind Pants
36	353	353	1	508	2000	0	3530	0	0	0	0	0	0	0	0	0	3530	0	0	0	0	0	0	0	0	0	// Spirit Pants
36	354	354	1	508	2000	0	3540	0	0	0	0	0	0	0	0	0	3540	0	0	0	0	0	0	0	0	0	// Guardian Pants
36	355	355	1	508	2000	0	3550	0	0	0	0	0	0	0	0	0	3550	0	0	0	0	0	0	0	0	0	// Storm Crow Pants
36	356	356	1	508	2000	0	3560	0	0	0	0	0	0	0	0	0	3560	0	0	0	0	0	0	0	0	0	// Black Dragon Pants
36	357	357	1	508	2000	0	3570	0	0	0	0	0	0	0	0	0	3570	0	0	0	0	0	0	0	0	0	// Dark Phoenix Pants
36	358	358	1	508	2000	0	3580	0	0	0	0	0	0	0	0	0	3580	0	0	0	0	0	0	0	0	0	// Grand Soul Pants
36	359	359	1	508	2000	0	3590	0	0	0	0	0	0	0	0	0	3590	0	0	0	0	0	0	0	0	0	// Divine Pants
36	360	360	1	508	2000	0	3600	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	// Thunder Hawk Pants
36	361	361	1	508	2000	0	3610	0	0	0	0	0	0	0	0	0	3610	0	0	0	0	0	0	0	0	0	// Great Dragon Pants
36	362	362	1	508	2000	0	3620	0	0	0	0	0	0	0	0	0	3620	0	0	0	0	0	0	0	0	0	// Dark Soul Pants
36	363	363	1	508	2000	0	3630	0	0	0	0	0	0	0	0	0	3630	0	0	0	0	0	0	0	0	0	// Hurricane Pants
36	364	364	1	508	2000	0	3640	0	0	0	0	0	0	0	0	0	3640	0	0	0	0	0	0	0	0	0	// Red Spirit Pants
36	365	365	1	508	2000	0	3650	0	0	0	0	0	0	0	0	0	3650	0	0	0	0	0	0	0	0	0	// Light Plate Pants
36	366	366	1	508	2000	0	3660	0	0	0	0	0	0	0	0	0	3660	0	0	0	0	0	0	0	0	0	// Adamantine Pants
36	367	367	1	508	2000	0	3670	0	0	0	0	0	0	0	0	0	3670	0	0	0	0	0	0	0	0	0	// Dark Steel Pants
36	368	368	1	508	2000	0	3680	0	0	0	0	0	0	0	0	0	3680	0	0	0	0	0	0	0	0	0	// Dark Master Pants
36	369	369	1	508	3000	0	3690	0	0	0	0	0	0	0	0	0	3690	0	0	0	0	0	0	0	0	0	// Dragon Knight Pants
36	370	370	1	508	3000	0	3700	0	0	0	0	0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	// Venom Mist Pants
36	371	371	1	508	3000	0	3710	0	0	0	0	0	0	0	0	0	3710	0	0	0	0	0	0	0	0	0	// Sylphid Ray Pants
36	372	372	1	508	3000	0	3720	0	0	0	0	0	0	0	0	0	3720	0	0	0	0	0	0	0	0	0	// Volcano Pants
36	373	373	1	508	3000	0	3730	0	0	0	0	0	0	0	0	0	3730	0	0	0	0	0	0	0	0	0	// Sunlight Pants
36	374	374	1	508	3000	0	3740	0	0	0	0	0	0	0	0	0	3740	0	0	0	0	0	0	0	0	0	// Ashcrow Pants
36	375	375	1	508	3000	0	3750	0	0	0	0	0	0	0	0	0	3750	0	0	0	0	0	0	0	0	0	// Eclipse Pants
36	376	376	1	508	3000	0	3760	0	0	0	0	0	0	0	0	0	3760	0	0	0	0	0	0	0	0	0	// Iris Pants
36	377	377	1	508	3000	0	3770	0	0	0	0	0	0	0	0	0	3770	0	0	0	0	0	0	0	0	0	// Valiant Pants
36	378	378	1	508	3000	0	3780	0	0	0	0	0	0	0	0	0	3780	0	0	0	0	0	0	0	0	0	// Glorious Pants
36	379	379	1	508	3000	0	3790	0	0	0	0	0	0	0	0	0	3790	0	0	0	0	0	0	0	0	0	// Violent Wind Pants
36	380	380	1	508	3000	0	3800	0	0	0	0	0	0	0	0	0	3800	0	0	0	0	0	0	0	0	0	// Red Wing Pants
36	381	381	1	508	3000	0	3810	0	0	0	0	0	0	0	0	0	3810	0	0	0	0	0	0	0	0	0	// Ancient Pants
36	382	382	1	508	3000	0	3820	0	0	0	0	0	0	0	0	0	3820	0	0	0	0	0	0	0	0	0	// Demonic Pants
36	383	383	1	508	3000	0	3830	0	0	0	0	0	0	0	0	0	3830	0	0	0	0	0	0	0	0	0	// Storm Blitz Pants
36	384	384	1	508	4000	0	3840	0	0	0	0	0	0	0	0	0	3840	0	0	0	0	0	0	0	0	0	// Titan  Pants
36	385	385	1	508	4000	0	3850	0	0	0	0	0	0	0	0	0	3850	0	0	0	0	0	0	0	0	0	// Brave Pants
36	386	386	1	508	4000	0	3860	0	0	0	0	0	0	0	0	0	3860	0	0	0	0	0	0	0	0	0	// Phantom  Pants
36	387	387	1	508	4000	0	3870	0	0	0	0	0	0	0	0	0	3870	0	0	0	0	0	0	0	0	0	// Destroy Pants
36	388	388	1	508	4000	0	3880	0	0	0	0	0	0	0	0	0	3880	0	0	0	0	0	0	0	0	0	// Seraphim Pants
36	389	389	1	508	4000	0	3890	0	0	0	0	0	0	0	0	0	3890	0	0	0	0	0	0	0	0	0	// Divine Pants
36	390	390	1	508	4000	0	3900	0	0	0	0	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	// Royal Pants
36	391	391	1	508	4000	0	3910	0	0	0	0	0	0	0	0	0	3910	0	0	0	0	0	0	0	0	0	// Hades Pants
36	392	392	1	508	4000	0	3920	0	0	0	0	0	0	0	0	0	3920	0	0	0	0	0	0	0	0	0	// Sacred Pants
36	393	393	1	508	4000	0	3930	0	0	0	0	0	0	0	0	0	3930	0	0	0	0	0	0	0	0	0	// Storm Hard Pants
36	394	394	1	508	4000	0	3940	0	0	0	0	0	0	0	0	0	3940	0	0	0	0	0	0	0	0	0	// Piercing Pants
36	395	395	1	508	4000	0	3950	0	0	0	0	0	0	0	0	0	3950	0	0	0	0	0	0	0	0	0	// Phoenix Soul Pants
37	146	146	1	508	2000	0	1460	0	0	0	0	0	0	0	0	0	1460	0	0	0	0	0	0	0	0	0	// Battle Bow
37	147	147	1	508	2000	0	1470	0	0	0	0	0	0	0	0	0	1470	0	0	0	0	0	0	0	0	0	// Tiger Bow
37	148	148	1	508	2000	0	1480	0	0	0	0	0	0	0	0	0	1480	0	0	0	0	0	0	0	0	0	// Silver Bow
37	149	149	1	508	2000	0	1490	0	0	0	0	0	0	0	0	0	1490	0	0	0	0	0	0	0	0	0	// Chaos Nature Bow
37	150	150	1	508	2000	0	1500	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	// Crossbow
37	151	151	1	508	2000	0	1510	0	0	0	0	0	0	0	0	0	1510	0	0	0	0	0	0	0	0	0	// Golden Crossbow
37	152	152	1	508	2000	0	1520	0	0	0	0	0	0	0	0	0	1520	0	0	0	0	0	0	0	0	0	// Arquebus
37	153	153	1	508	2000	0	1530	0	0	0	0	0	0	0	0	0	1530	0	0	0	0	0	0	0	0	0	// Light Crossbow
37	154	154	1	508	2000	0	1540	0	0	0	0	0	0	0	0	0	1540	0	0	0	0	0	0	0	0	0	// Serpent Crossbow
37	155	155	1	508	2000	0	1550	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	// Bluewing Crossbow
37	156	156	1	508	2000	0	1560	0	0	0	0	0	0	0	0	0	1560	0	0	0	0	0	0	0	0	0	// Aquagold Crossbow
37	157	157	1	508	2000	0	1570	0	0	0	0	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	// Saint Crossbow
37	158	158	1	508	2000	0	1580	0	0	0	0	0	0	0	0	0	1580	0	0	0	0	0	0	0	0	0	// Celestial Bow
37	159	159	1	508	2000	0	1590	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	0	0	0	// Divine Crossbow of Archangel
37	160	160	1	508	2000	0	1600	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	// Great Reign Crossbow
37	161	161	1	508	2000	0	1610	0	0	0	0	0	0	0	0	0	1610	0	0	0	0	0	0	0	0	0	// Arrow Viper Bow
37	162	162	1	508	3000	0	1620	0	0	0	0	0	0	0	0	0	1620	0	0	0	0	0	0	0	0	0	// Sylph Wind Bow
37	165	165	1	508	3000	0	1650	0	0	0	0	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	0	// Albatross Bow
37	166	166	1	508	4000	0	1660	0	0	0	0	0	0	0	0	0	1660	0	0	0	0	0	0	0	0	0	// Dark Stinger
37	167	167	1	508	4000	0	1670	0	0	0	0	0	0	0	0	0	1670	0	0	0	0	0	0	0	0	0	// Aileen Bow
37	262	262	1	508	2000	0	2620	0	0	0	0	0	0	0	0	0	2620	0	0	0	0	0	0	0	0	0	// Skull Staff
37	263	263	1	508	2000	0	2630	0	0	0	0	0	0	0	0	0	2630	0	0	0	0	0	0	0	0	0	// Angelic Staff
37	264	264	1	508	2000	0	2640	0	0	0	0	0	0	0	0	0	2640	0	0	0	0	0	0	0	0	0	// Serpent Staff
37	265	265	1	508	2000	0	2650	0	0	0	0	0	0	0	0	0	2650	0	0	0	0	0	0	0	0	0	// Thunder Staff
37	266	266	1	508	2000	0	2660	0	0	0	0	0	0	0	0	0	2660	0	0	0	0	0	0	0	0	0	// Gorgon Staff
37	267	267	1	508	2000	0	2670	0	0	0	0	0	0	0	0	0	2670	0	0	0	0	0	0	0	0	0	// Legendary Staff
37	268	268	1	508	2000	0	2680	0	0	0	0	0	0	0	0	0	2680	0	0	0	0	0	0	0	0	0	// Staff of Resurrection
37	269	269	1	508	2000	0	2690	0	0	0	0	0	0	0	0	0	2690	0	0	0	0	0	0	0	0	0	// Chaos Lighting Staff
37	270	270	1	508	2000	0	2700	0	0	0	0	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	// Staff of Destruction
37	271	271	1	508	2000	0	2710	0	0	0	0	0	0	0	0	0	2710	0	0	0	0	0	0	0	0	0	// Dragon Soul Staff
37	272	272	1	508	3000	0	2720	0	0	0	0	0	0	0	0	0	2720	0	0	0	0	0	0	0	0	0	// Divine Staff of Archangel
37	273	273	1	508	2000	0	2730	0	0	0	0	0	0	0	0	0	2730	0	0	0	0	0	0	0	0	0	// Staff of Kundun
37	274	274	1	508	3000	0	2740	0	0	0	0	0	0	0	0	0	2740	0	0	0	0	0	0	0	0	0	// Grand Viper Staff
37	275	275	1	508	3000	0	2750	0	0	0	0	0	0	0	0	0	2750	0	0	0	0	0	0	0	0	0	// Platina Staff
37	276	276	1	508	2000	0	2760	0	0	0	0	0	0	0	0	0	2760	0	0	0	0	0	0	0	0	0	// Mystery Stick
37	277	277	1	508	2000	0	2770	0	0	0	0	0	0	0	0	0	2770	0	0	0	0	0	0	0	0	0	// Violent Wind Stick
37	278	278	1	508	2000	0	2780	0	0	0	0	0	0	0	0	0	2780	0	0	0	0	0	0	0	0	0	// Red Wing Stick
37	279	279	1	508	2000	0	2790	0	0	0	0	0	0	0	0	0	2790	0	0	0	0	0	0	0	0	0	// Ancient Stick
37	280	280	1	508	2000	0	2800	0	0	0	0	0	0	0	0	0	2800	0	0	0	0	0	0	0	0	0	// Demonic Stick
37	281	281	1	508	2000	0	2810	0	0	0	0	0	0	0	0	0	2810	0	0	0	0	0	0	0	0	0	// Storm Blitz Stick
37	282	282	1	508	2000	0	2820	0	0	0	0	0	0	0	0	0	2820	0	0	0	0	0	0	0	0	0	// Book of Samut
37	283	283	1	508	2000	0	2830	0	0	0	0	0	0	0	0	0	2830	0	0	0	0	0	0	0	0	0	// Book of Neil
37	284	284	1	508	2000	0	2840	0	0	0	0	0	0	0	0	0	2840	0	0	0	0	0	0	0	0	0	// Book of Lagle
37	285	285	1	508	4000	0	2850	0	0	0	0	0	0	0	0	0	2850	0	0	0	0	0	0	0	0	0	// Deadly Staff
37	286	286	1	508	4000	0	2860	0	0	0	0	0	0	0	0	0	2860	0	0	0	0	0	0	0	0	0	// Inberial Staff
37	287	287	1	508	3000	0	2870	0	0	0	0	0	0	0	0	0	2870	0	0	0	0	0	0	0	0	0	// Chromatic Staff
37	288	288	1	508	4000	0	2880	0	0	0	0	0	0	0	0	0	2880	0	0	0	0	0	0	0	0	0	// Raven Stick
37	289	289	1	508	4000	0	2890	0	0	0	0	0	0	0	0	0	2890	0	0	0	0	0	0	0	0	0	// Divine Stick of Archangel
38	448	448	1	508	2000	0	4480	0	0	0	0	0	0	0	0	0	4480	0	0	0	0	0	0	0	0	0	// Bronze Boots
38	449	449	1	508	2000	0	4490	0	0	0	0	0	0	0	0	0	4490	0	0	0	0	0	0	0	0	0	// Dragon Boots
38	450	450	1	508	2000	0	4500	0	0	0	0	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	// Pad Boots
38	451	451	1	508	2000	0	4510	0	0	0	0	0	0	0	0	0	4510	0	0	0	0	0	0	0	0	0	// Legendary Boots
38	452	452	1	508	2000	0	4520	0	0	0	0	0	0	0	0	0	4520	0	0	0	0	0	0	0	0	0	// Bone Boots
38	453	453	1	508	2000	0	4530	0	0	0	0	0	0	0	0	0	4530	0	0	0	0	0	0	0	0	0	// Leather Boots
38	454	454	1	508	2000	0	4540	0	0	0	0	0	0	0	0	0	4540	0	0	0	0	0	0	0	0	0	// Scale Boots
38	455	455	1	508	2000	0	4550	0	0	0	0	0	0	0	0	0	4550	0	0	0	0	0	0	0	0	0	// Sphinx Boots
38	456	456	1	508	2000	0	4560	0	0	0	0	0	0	0	0	0	4560	0	0	0	0	0	0	0	0	0	// Brass Boots
38	457	457	1	508	2000	0	4570	0	0	0	0	0	0	0	0	0	4570	0	0	0	0	0	0	0	0	0	// Plate Boots
38	458	458	1	508	2000	0	4580	0	0	0	0	0	0	0	0	0	4580	0	0	0	0	0	0	0	0	0	// Vine Boots
38	459	459	1	508	2000	0	4590	0	0	0	0	0	0	0	0	0	4590	0	0	0	0	0	0	0	0	0	// Silk Boots
38	460	460	1	508	2000	0	4600	0	0	0	0	0	0	0	0	0	4600	0	0	0	0	0	0	0	0	0	// Wind Boots
38	461	461	1	508	2000	0	4610	0	0	0	0	0	0	0	0	0	4610	0	0	0	0	0	0	0	0	0	// Spirit Boots
38	462	462	1	508	2000	0	4620	0	0	0	0	0	0	0	0	0	4620	0	0	0	0	0	0	0	0	0	// Guardian Boots
38	463	463	1	508	2000	0	4630	0	0	0	0	0	0	0	0	0	4630	0	0	0	0	0	0	0	0	0	// Storm Crow Boots
38	464	464	1	508	2000	0	4640	0	0	0	0	0	0	0	0	0	4640	0	0	0	0	0	0	0	0	0	// Black Dragon Boots
38	465	465	1	508	2000	0	4650	0	0	0	0	0	0	0	0	0	4650	0	0	0	0	0	0	0	0	0	// Dark Phoenix Boots
38	466	466	1	508	2000	0	4660	0	0	0	0	0	0	0	0	0	4660	0	0	0	0	0	0	0	0	0	// Grand Soul Boots
38	467	467	1	508	2000	0	4670	0	0	0	0	0	0	0	0	0	4670	0	0	0	0	0	0	0	0	0	// Divine Boots
38	468	468	1	508	2000	0	4680	0	0	0	0	0	0	0	0	0	4680	0	0	0	0	0	0	0	0	0	// Thunder Hawk Boots
38	469	469	1	508	2000	0	4690	0	0	0	0	0	0	0	0	0	4690	0	0	0	0	0	0	0	0	0	// Great Dragon Boots
38	470	470	1	508	2000	0	4700	0	0	0	0	0	0	0	0	0	4700	0	0	0	0	0	0	0	0	0	// Dark Soul Boots
38	471	471	1	508	2000	0	4710	0	0	0	0	0	0	0	0	0	4710	0	0	0	0	0	0	0	0	0	// Hurricane Boots
38	472	472	1	508	2000	0	4720	0	0	0	0	0	0	0	0	0	4720	0	0	0	0	0	0	0	0	0	// Red Spirit Boots
38	473	473	1	508	2000	0	4730	0	0	0	0	0	0	0	0	0	4730	0	0	0	0	0	0	0	0	0	// Light Plate Boots
38	474	474	1	508	2000	0	4740	0	0	0	0	0	0	0	0	0	4740	0	0	0	0	0	0	0	0	0	// Adamantine Boots
38	475	475	1	508	2000	0	4750	0	0	0	0	0	0	0	0	0	4750	0	0	0	0	0	0	0	0	0	// Dark Steel Boots
38	476	476	1	508	2000	0	4760	0	0	0	0	0	0	0	0	0	4760	0	0	0	0	0	0	0	0	0	// Dark Master Boots
38	477	477	1	508	3000	0	4770	0	0	0	0	0	0	0	0	0	4770	0	0	0	0	0	0	0	0	0	// Dragon Knight Boots
38	478	478	1	508	3000	0	4780	0	0	0	0	0	0	0	0	0	4780	0	0	0	0	0	0	0	0	0	// Venom Mist Boots
38	479	479	1	508	3000	0	4790	0	0	0	0	0	0	0	0	0	4790	0	0	0	0	0	0	0	0	0	// Sylphid Ray Boots
38	480	480	1	508	3000	0	4800	0	0	0	0	0	0	0	0	0	4800	0	0	0	0	0	0	0	0	0	// Volcano Boots
38	481	481	1	508	3000	0	4810	0	0	0	0	0	0	0	0	0	4810	0	0	0	0	0	0	0	0	0	// Sunlight Boots
38	482	482	1	508	3000	0	4820	0	0	0	0	0	0	0	0	0	4820	0	0	0	0	0	0	0	0	0	// Ashcrow Boots
38	483	483	1	508	3000	0	4830	0	0	0	0	0	0	0	0	0	4830	0	0	0	0	0	0	0	0	0	// Eclipse Boots
38	484	484	1	508	3000	0	4840	0	0	0	0	0	0	0	0	0	4840	0	0	0	0	0	0	0	0	0	// Iris Boots
38	485	485	1	508	3000	0	4850	0	0	0	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	// Valiant Boots
38	486	486	1	508	3000	0	4860	0	0	0	0	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	// Glorious Boots
38	487	487	1	508	3000	0	4870	0	0	0	0	0	0	0	0	0	4870	0	0	0	0	0	0	0	0	0	// Violent Wind Boots
38	488	488	1	508	3000	0	4880	0	0	0	0	0	0	0	0	0	4880	0	0	0	0	0	0	0	0	0	// Red Wing Boots
38	489	489	1	508	3000	0	4890	0	0	0	0	0	0	0	0	0	4890	0	0	0	0	0	0	0	0	0	// Ancient Boots
38	490	490	1	508	3000	0	4900	0	0	0	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	// Demonic Boots
38	491	491	1	508	3000	0	4910	0	0	0	0	0	0	0	0	0	4910	0	0	0	0	0	0	0	0	0	// Storm Blitz Boots
38	492	492	1	508	4000	0	4920	0	0	0	0	0	0	0	0	0	4920	0	0	0	0	0	0	0	0	0	// Titan Boots
38	493	493	1	508	4000	0	4930	0	0	0	0	0	0	0	0	0	4930	0	0	0	0	0	0	0	0	0	// Brave Boots
38	494	494	1	508	4000	0	4940	0	0	0	0	0	0	0	0	0	4940	0	0	0	0	0	0	0	0	0	// Phantom Boots
38	495	495	1	508	4000	0	4950	0	0	0	0	0	0	0	0	0	4950	0	0	0	0	0	0	0	0	0	// Destroy Boots
38	496	496	1	508	4000	0	4960	0	0	0	0	0	0	0	0	0	4960	0	0	0	0	0	0	0	0	0	// Seraphim Boots
38	497	497	1	508	4000	0	4970	0	0	0	0	0	0	0	0	0	4970	0	0	0	0	0	0	0	0	0	// Divine Boots
38	498	498	1	508	4000	0	4980	0	0	0	0	0	0	0	0	0	4980	0	0	0	0	0	0	0	0	0	// Royal Boots
38	499	499	1	508	4000	0	4990	0	0	0	0	0	0	0	0	0	4990	0	0	0	0	0	0	0	0	0	// Hades Boots
38	500	500	1	508	4000	0	5000	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	// Sacred Boots
38	501	501	1	508	4000	0	5010	0	0	0	0	0	0	0	0	0	5010	0	0	0	0	0	0	0	0	0	// Storm Hard Boots
38	502	502	1	508	4000	0	5020	0	0	0	0	0	0	0	0	0	5020	0	0	0	0	0	0	0	0	0	// Piercing Boots
38	503	503	1	508	4000	0	5030	0	0	0	0	0	0	0	0	0	5030	0	0	0	0	0	0	0	0	0	// Phoenix Soul Boots
39	163	163	1	508	2000	0	1630	0	0	0	0	0	0	0	0	0	1630	0	0	0	0	0	0	0	0	0	// Small Shield
39	164	164	1	508	2000	0	1640	0	0	0	0	0	0	0	0	0	1640	0	0	0	0	0	0	0	0	0	// Horn Shield
39	321	321	1	508	2000	0	3210	0	0	0	0	0	0	0	0	0	3210	0	0	0	0	0	0	0	0	0	// Kite Shield
39	322	322	1	508	2000	0	3220	0	0	0	0	0	0	0	0	0	3220	0	0	0	0	0	0	0	0	0	// Elven Shield
39	323	323	1	508	2000	0	3230	0	0	0	0	0	0	0	0	0	3230	0	0	0	0	0	0	0	0	0	// Buckler
39	324	324	1	508	2000	0	3240	0	0	0	0	0	0	0	0	0	3240	0	0	0	0	0	0	0	0	0	// Dragon Slayer Shield
39	325	325	1	508	2000	0	3250	0	0	0	0	0	0	0	0	0	3250	0	0	0	0	0	0	0	0	0	// Skull Shield
39	326	326	1	508	2000	0	3260	0	0	0	0	0	0	0	0	0	3260	0	0	0	0	0	0	0	0	0	// Spiked Shield
39	327	327	1	508	2000	0	3270	0	0	0	0	0	0	0	0	0	3270	0	0	0	0	0	0	0	0	0	// Tower Shield
39	328	328	1	508	2000	0	3280	0	0	0	0	0	0	0	0	0	3280	0	0	0	0	0	0	0	0	0	// Plate Shield
39	329	329	1	508	2000	0	3290	0	0	0	0	0	0	0	0	0	3290	0	0	0	0	0	0	0	0	0	// Large Round Shield
39	330	330	1	508	2000	0	3300	0	0	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	// Serpent Shield
39	331	331	1	508	2000	0	3310	0	0	0	0	0	0	0	0	0	3310	0	0	0	0	0	0	0	0	0	// Bronze Shield
39	332	332	1	508	2000	0	3320	0	0	0	0	0	0	0	0	0	3320	0	0	0	0	0	0	0	0	0	// Dragon Shield
39	333	333	1	508	2000	0	3330	0	0	0	0	0	0	0	0	0	3330	0	0	0	0	0	0	0	0	0	// Legendary Shield
